Drużyna,Strzelone,Niestrzelone,Obronione,Razem,Skuteczność strz.,RAZEM,98,9,22,129,"75,97%"
ARK,8,1,1,10,"80,00%"
CRA,7,3,1,11,"63,64%"
GÓR,5,0,0,5,"100,00%"
JAG,8,1,4,13,"61,54%"
KOR,6,0,1,7,"85,71%"
LPO,3,0,1,4,"75,00%"
LGD,7,2,1,10,"70,00%"
LEG,5,0,0,5,"100,00%"
MIE,5,0,1,6,"83,33%"
PIA,5,0,2,7,"71,43%"
POG,7,1,2,10,"70,00%"
ŚLĄ,4,0,0,4,"100,00%"
WIS,9,0,3,12,"75,00%"
WPŁ,5,0,0,5,"100,00%"
ZAG,10,0,2,12,"83,33%"
ZSO,4,1,3,8,"50,00%"
