KLUB,D-Z,ŚRD-Z,W-Z,ŚRW-Z,RAZEM,2610002,8878,,
ARK,126406,7023,162698,8563
CRA,132200,6958,156130,9184
GÓR,250898,13205,130833,7269
JAG,170241,9458,167785,8831
KOR,126212,6643,131712,7317
LPO,191252,11953,201092,10584
LGD,280169,14746,151047,8392
LEG,334567,17609,259170,14398
MIE,94250,4961,154308,8573
PIA,94603,4979,175387,9744
POG,116333,6463,167318,8806
ŚLĄ,163155,9064,153535,8081
WIS,306558,16135,158559,8809
WPŁ,78008,4334,133075,7004
ZAG,87558,4864,163325,8596
ZSO,57592,3200,144028,8002
