Drużyna,Strzelone,Niestrzelone,Obronione,Razem,Skuteczność obr.,RAZEM,98,9,22,129,"17,05%"
ARK,4,1,1,6,"16,67%"
CRA,7,1,1,9,"11,11%"
GÓR,7,0,0,7,"0,00%"
JAG,2,0,1,3,"33,33%"
KOR,5,1,2,8,"25,00%"
LPO,5,1,1,7,"14,29%"
LGD,8,0,3,11,"27,27%"
LEG,4,1,1,6,"16,67%"
MIE,9,0,1,10,"10,00%"
PIA,3,0,4,7,"57,14%"
POG,7,0,0,7,"0,00%"
ŚLĄ,7,0,2,9,"22,22%"
WIS,8,0,1,9,"11,11%"
WPŁ,7,2,1,10,"10,00%"
ZAG,3,0,1,4,"25,00%"
ZSO,12,2,2,16,"12,50%"
