Drużyna,Strzelone,Niestrzelone,Obronione,Razem,Skuteczność strz.,RAZEM,90,5,16,111,"81,08%"
CRA,3,1,1,5,"60,00%"
GÓR,4,0,0,4,"100,00%"
JAG,8,0,1,9,"88,89%"
KOR,4,0,0,4,"100,00%"
LPO,3,0,0,3,"100,00%"
LEG,7,0,2,9,"77,78%"
ŁKS,8,0,0,8,"100,00%"
PIA,8,0,1,9,"88,89%"
POG,5,1,1,7,"71,43%"
PUN,8,0,0,8,"100,00%"
RAD,1,1,3,5,"20,00%"
RCZ,5,0,3,8,"62,50%"
RCH,5,0,1,6,"83,33%"
STM,2,0,1,3,"66,67%"
ŚLĄ,8,1,0,9,"88,89%"
WAR,5,1,0,6,"83,33%"
WID,4,0,1,5,"80,00%"
ZAG,2,0,1,3,"66,67%"
