Drużyna,Strzelone,Niestrzelone,Obronione,Razem,Skuteczność strz.,RAZEM,76,8,17,101,"75,25%"
CRA,2,0,0,2,"100,00%"
GÓR,5,0,0,5,"100,00%"
JAG,4,0,3,7,"57,14%"
KOR,6,0,1,7,"85,71%"
LPO,5,2,1,8,"62,50%"
LGD,5,0,0,5,"100,00%"
LEG,8,1,2,11,"72,73%"
MIE,3,0,2,5,"60,00%"
PIA,3,0,1,4,"75,00%"
POG,9,1,0,10,"90,00%"
RAD,4,0,1,5,"80,00%"
RCZ,6,0,0,6,"100,00%"
STM,3,1,1,5,"60,00%"
ŚLĄ,3,1,1,5,"60,00%"
WAR,2,0,1,3,"66,67%"
WID,5,1,1,7,"71,43%"
WPŁ,2,1,0,3,"66,67%"
ZAG,1,0,2,3,"33,33%"
