Drużyna,Strzelone,Niestrzelone,Obronione,Razem,Skuteczność strz.,RAZEM,85,3,22,110,"77,27%"
ARK,9,0,1,10,"90,00%"
BBT,4,0,0,4,"100,00%"
CRA,9,0,1,10,"90,00%"
GÓR,5,0,2,7,"71,43%"
JAG,6,0,3,9,"66,67%"
KOR,4,1,3,8,"50,00%"
LPO,3,0,2,5,"60,00%"
LGD,5,0,0,5,"100,00%"
LEG,6,0,0,6,"100,00%"
PIA,1,2,1,4,"25,00%"
POG,5,0,2,7,"71,43%"
SAN,1,0,2,3,"33,33%"
ŚLĄ,10,0,2,12,"83,33%"
WIS,6,0,1,7,"85,71%"
WPŁ,6,0,2,8,"75,00%"
ZAG,5,0,0,5,"100,00%"
