Drużyna,Strzelone,Niestrzelone,Obronione,Razem,Skuteczność obr.,RAZEM,76,4,10,90,"11,11%"
CRA,2,0,0,2,"0,00%"
GÓR,1,0,3,4,"75,00%"
JAG,8,0,0,8,"0,00%"
LPO,5,0,0,5,"0,00%"
LGD,7,1,1,9,"11,11%"
LEG,8,0,0,8,"0,00%"
PIA,5,0,0,5,"0,00%"
POD,9,0,0,9,"0,00%"
POG,2,0,0,2,"0,00%"
RCZ,3,1,1,5,"20,00%"
STM,5,0,0,5,"0,00%"
ŚLĄ,3,0,2,5,"40,00%"
WAR,4,0,0,4,"0,00%"
WIS,6,1,2,9,"22,22%"
WPŁ,5,0,0,5,"0,00%"
ZAG,3,1,1,5,"20,00%"
