Drużyna,Strzelone,Niestrzelone,Obronione,Razem,Skuteczność strz.,RAZEM,76,4,10,90,"84,44%"
CRA,5,0,3,8,"62,50%"
GÓR,6,0,0,6,"100,00%"
JAG,3,0,0,3,"100,00%"
LPO,6,0,0,6,"100,00%"
LGD,6,0,0,6,"100,00%"
LEG,8,0,0,8,"100,00%"
PIA,5,0,3,8,"62,50%"
POD,1,1,1,3,"33,33%"
POG,6,0,0,6,"100,00%"
RCZ,8,0,0,8,"100,00%"
STM,5,0,1,6,"83,33%"
ŚLĄ,3,0,0,3,"100,00%"
WAR,1,2,1,4,"25,00%"
WIS,4,0,1,5,"80,00%"
WPŁ,4,1,0,5,"80,00%"
ZAG,5,0,0,5,"100,00%"
