,GOLE,LN,PN,G,INNE,RAZEM,589,146,307,128,8
Cracovia,28,8,14,6,0
Górnik Zabrze,31,8,17,6,0
Jagiellonia Białystok,39,12,21,5,1
Lech Poznań,39,10,20,8,1
Lechia Gdańsk,40,10,18,12,0
Legia Warszawa,48,13,20,15,0
Piast Gliwice,39,8,23,7,1
Podbeskidzie Bielsko-Biała,29,7,16,5,1
Pogoń Szczecin,36,9,17,10,0
Raków Częstochowa,46,8,28,10,0
Stal Mielec,31,9,15,7,0
Śląsk Wrocław,36,9,22,5,0
Warta Poznań,33,13,16,4,0
Wisła Kraków,39,10,22,4,3
Wisła Płock,37,2,22,12,1
Zagłębie Lubin,38,10,16,12,0
