KLUB,GOLE,LN,PN,G,INNE,RAZEM,747,211,386,136,14
Arka Gdynia,38,9,22,6,1
Cracovia,48,4,27,15,2
Górnik Zabrze,51,22,20,7,2
Jagiellonia Białystok,48,7,32,8,1
Korona Kielce,27,7,15,4,1
Lech Poznań,66,22,37,5,2
Lechia Gdańsk,46,11,26,9,0
Legia Warszawa,69,24,27,17,1
ŁKS Łódź,33,15,14,4,0
Piast Gliwice,40,8,21,10,1
Pogoń Szczecin,35,13,18,4,0
Raków Częstochowa,49,6,23,17,3
Śląsk Wrocław,50,18,25,7,0
Wisła Kraków,44,13,24,7,0
Wisła Płock,44,14,24,6,0
Zagłębie Lubin,59,18,31,10,0
